"","f1sim","f2sim","f3sim","f4sim","f5sim","f6sim","f7sim","f8sim","f9sim","cp10sim","f11sim","cp12sim","cp13sim","f14sim","f15sim","ar1sim","ar2sim","ar3sim","ar4sim","ar5sim","ar6sim","ph1sim","ph2sim","ph3sim","ph4sim","ph5sim","ph6sim","ph7sim","ph8sim","s1sim","s2sim","s3sim","unk4sim","unk5sim","unk6sim","unk7sim","unk8sim","unk9sim","f10sim","cp1sim","cp2sim","cp3sim","cp4sim","cp5sim","cp6sim","cp7sim","cp8sim","N.me.pyr1sim","p2sim","p3sim","p4sim","p5sim","p6sim","p7sim","pyridol8sim","ind9sim","ind10sim","al01sim","al12sim","al03sim","al14sim","al05sim","al16sim","f3sim.1","cp4sim.1","ar5sim.1","ter6sim","p7sim.1","f8sim.1","cp13sim.1","cp14sim","ar16sim","cp17sim","ar18sim","cp19sim","cp20sim","phytol22sim","unk23sim","unk24sim","unk25sim","al26sim","o27sim","bf28sim","unk29sim","g1sim","g2sim","g3sim","g4sim","g5sim","g6sim","sy7sim","g8sim","sy9sim","sy10sim","ph11sim","sy12sim","sy13sim","g14sim","g15sim","g16sim","sy17sim","g18sim","g19sim","sy20sim","sy21sim","ph22sim","sy23sim","g24sim","sy25sim","sy26sim","g27sim","g28sim","sy29sim","sy30sim","cp1sim.1","short2sim.1","short3sim","short4sim","short5sim","short6sim","short7sim","short8sim","short9sim","short10sim","short11sim","fa1sim","fa2sim","fa3sim"
"1",0.643667547807565,0.707955955010638,0.111878751188358,0.212591137457790,0.54027052312648,0.0842071605338541,0.783457973329648,0.311029460850773,5.5794831836246,0.275475947340289,0.81741420038916,0.0405125392359896,0.275046392216928,0.152398265828542,1.25040572418214,1.33859689493208,0.150263346043885,0.0931136161580988,0.39366460049652,0.140306564877729,0.0873351832132291,6.4924467545397,6.75809524957414,0.355404751822966,0.953514312655452,0.0880975705587785,2.59944707025379,0.151407109558249,0.363256137008261,0.036968547249561,2.43080568355771,2.72891458699891,4.35361019931921,0.0858691316923179,0.0259967636638932,0.279036688407717,0.361064359568492,0.392145219577268,1.62925858108445,0.760168518141037,0.165643057869093,0.248691409103956,0.166431643535044,0.364055104671151,1.67155443106813,0.0423999132811262,0.58534615279064,0.192614390940981,0.274199610591572,0.0651551417287971,0.0463754881246927,0.487988327618172,0.232038726568102,0.270601397003941,1.20076031256835,0.274554910104012,0.198884103225389,0.0557291807108353,0.0638382908592117,0.366308727991125,0.175224221630361,0.0102361217713019,0.0284864963048830,0.0642925843346543,0.0137875758180305,0.114217012116192,0.337385741713363,0.0498472927886532,0.140457103833348,0.140293141280124,0.0601728376195293,0.09101393838649,0.0108984607322845,0.0555694763985435,0.272855385315995,0.719116804493692,0.509812947926138,0.234580409748463,0.300687978032408,0.246163271185226,0.0407780101420998,0.314178693625458,8.81723152590864,0.085606742941549,2.26613139577801,1.97482975684556,0.572566279550524,0.263788373731272,4.8081571414839,0.181772585090431,1.53333850026936,1.34793290567968,1.28203484284960,0.426860021842829,0.114047331353716,0.289064643029452,2.57171955470171,0.447029565287174,0.227593204144333,0.0143321845559092,0.206600968551905,0.484456420925056,0.522875406145444,1.61672207645227,0.307505218991334,0.60768930518011,0.0124228704313034,0.35339660595406,0.342098924995721,0.732397162984695,0.345329429340196,0.0581339918612363,0.0444471538572568,0.208073468266228,1.50216286398384,1.11613527665769,0.49383294579353,5.22273169213617,0.45064537960399,1.25758990384539,0.049527762500043,0.638924435174655,0.0624606485309862,0.0198417400019230,0.0954904445823745,0.0177403183792658,0.230629816585032,0.0382931846168508
"2",0.648045597467302,0.676250465234923,0.108069989159709,0.213595724430244,0.546095352621134,0.084471265538447,0.77203152949482,0.327840036645649,5.82893633056153,0.284761741695016,0.803489454853913,0.046328404192968,0.305471700258814,0.157442083872326,1.31529139304173,1.22541436364459,0.128546959575463,0.0832683733738745,0.357581508560341,0.129515903664365,0.0877516467841257,6.07597984175298,6.09880901196648,0.329166005245106,0.935005607708633,0.0782605337992283,2.42209445943590,0.143715153105868,0.405266804735571,0.0359210402892012,2.90491505125618,2.78451112344763,4.13017116397502,0.096211283251923,0.0288101021357166,0.314118796878687,0.361571482020297,0.401098319020338,1.78648030183772,0.80898826312605,0.177037497896259,0.256209242994320,0.173440717648475,0.36842958209376,1.94510364521991,0.0494701101798415,0.684846685690627,0.185336483619245,0.268753165811312,0.0629611387322477,0.0434530781222665,0.46958620677526,0.213107326967466,0.246128254483341,1.18433741494446,0.258338191052798,0.188411577485511,0.0443579470421436,0.0772686200135647,0.311952651624708,0.177181418473876,0.0101930257781673,0.0303890459477140,0.0613163027453618,0.0167496742939853,0.100926447750075,0.310179082486571,0.0470672399167034,0.138661476987088,0.176128343585195,0.0614488070408580,0.0834495939963822,0.0133904761335988,0.052106379988578,0.277544354424451,0.739769047652751,0.458151891727487,0.218359365273501,0.264958674755734,0.252701941714518,0.0391839028557082,0.347471859353105,8.72056101242223,0.0809004719028207,2.37442407642201,1.97597244928177,0.61619698156449,0.280055113696108,5.03503703265362,0.197794870028148,1.53650428031557,1.43277549527749,1.19240927493454,0.415567890937905,0.110493257884896,0.279387484032332,2.43469460658527,0.481980689430786,0.239290484305668,0.0150185819532914,0.199493564811470,0.499330421340313,0.544149613606675,1.58930283668864,0.304303605470678,0.572048504443558,0.0132700052165553,0.377974725290740,0.338890277793696,0.703551115462128,0.375488787004837,0.0687895792944736,0.0443534902353094,0.213660073864305,1.55410445048605,1.12114133392578,0.498721141562937,5.14545442197295,0.495600245435667,1.35346342933040,0.0553715052416317,0.686708396754695,0.0677766842335593,0.0239063804253451,0.108580430674752,0.0196290457739671,0.215992663711980,0.0327271553792371
"3",0.669546437361207,0.71652208694141,0.117113094361283,0.230439113340326,0.580546825086867,0.0856177230844763,0.751227383035724,0.337509183076763,5.54843073327368,0.280492438466916,0.792344003986253,0.043329837846666,0.29430266652342,0.160838614423960,1.16436851882974,1.34466831045733,0.138967632013069,0.0933490638580544,0.377038121575567,0.137901660263945,0.0861975808424768,5.97040362630474,6.5270215412984,0.349684554398855,1.0331220324156,0.083775190066517,2.00964584078057,0.145012996179361,0.377518129981874,0.0434726278915734,2.76752911766431,2.74354413411055,4.36154380964307,0.0896748841950632,0.0254806790342397,0.312957848931414,0.34923988350467,0.407984825416808,1.92146048888131,0.776079273233646,0.173633731404859,0.253543798283226,0.173032388900287,0.380982386966904,1.82378792217501,0.0458307660273178,0.632707037774015,0.206331470891597,0.291272827658072,0.06793459585916,0.0465227995063578,0.520889098244656,0.239206243538086,0.252108179453346,1.32142017307117,0.264671831409855,0.190432931228340,0.0769449702520169,0.0787049338753112,0.507740058943898,0.188704561126478,0.0130177692272032,0.0332536933041834,0.0661938129881668,0.0156762042161645,0.112188594607608,0.341377186257751,0.0540788063159592,0.137478618115973,0.175543512255585,0.0603493571222531,0.0914048382929857,0.0126326565849075,0.0550561606854587,0.319373925775811,0.841367904472833,0.305717834935997,0.138307969653528,0.146321924124298,0.260319499833303,0.0427549048764185,0.322194101162554,8.78186951150639,0.0783923970525327,2.26703595589871,2.07859629651347,0.6305206336112,0.271642854074204,4.89541464840453,0.189770993674457,1.46776087474877,1.39838043608516,1.20307625617072,0.431834247707683,0.108620053081914,0.277342158301083,2.40475012862890,0.442639980835813,0.145415302378899,0.0134235602180757,0.200643283437072,0.483024046808072,0.530924663688052,1.57779431311586,0.299937631710298,0.56614202250896,0.0129351134327530,0.368720587059745,0.346206243048776,0.731223125582632,0.337508059879557,0.0772301471428344,0.0474835939170389,0.214235092836743,1.60133451057572,1.15898538021661,0.48113143071466,5.44533064726462,0.467630686688526,1.35205984087595,0.0616076835930267,0.67293811852672,0.0677918922140378,0.0243745601849537,0.113630405422090,0.00961972327751824,0.122638418220819,0.0135179951832333
"4",0.661028623633399,0.687698649422611,0.109103589226072,0.201154041700387,0.541706060755359,0.0821393046250418,0.781461747894032,0.339618794488394,5.57868689204044,0.275445478742313,0.85912772145621,0.0411625137549255,0.272580341018645,0.153033373964656,1.23826869708098,1.23589829351004,0.122938363524069,0.0848718019621828,0.354232331625129,0.127704680121289,0.0832597009783665,6.4155731784347,6.57358919444656,0.334608667210477,0.931394603429237,0.0756572246962425,2.80476452645692,0.142419508675342,0.381191127961242,0.0407093586972147,2.72518275328345,2.81616053535616,4.74577516319335,0.0803547404044569,0.0265516109853513,0.293692115536096,0.343361922880509,0.434398714777616,2.11373709069041,0.74749970599255,0.159701220684384,0.239228418551516,0.155256340786854,0.380753735200374,1.77285191200189,0.049476049639765,0.598703535980946,0.175638263882512,0.270262888227627,0.0614028396157112,0.0415102502201004,0.471046493999141,0.2218770714372,0.262285014625144,1.13661035632367,0.272123849095864,0.193062143905978,0.0571395115216526,0.0653528536421576,0.300929644154263,0.182610950788819,0.00791609769257146,0.0234631667387187,0.0590330946365593,0.0137175010532387,0.100317579591012,0.327830484412847,0.0471754567985741,0.139361008402099,0.154800112300789,0.0592666751914495,0.0821004038033063,0.0107862846199636,0.0506920735210129,0.283428094205684,0.759060845806631,0.294509384041495,0.142620818232517,0.153479987010585,0.250560148892043,0.0418890722177682,0.336494918003454,9.00246693512586,0.0772599736766394,2.20294348037834,1.96798870785893,0.566425205943925,0.264212800607017,4.80188599824498,0.187167308323354,1.41862840550674,1.34637816395295,1.15238652750054,0.378962716780246,0.106807123560099,0.256366952705389,2.34792574533345,0.450983373236012,0.267682657312358,0.0138439945830579,0.181362436379259,0.475289274029348,0.502667725054115,1.45693587994545,0.285795336536034,0.573598763346214,0.0116914970824017,0.377510521883067,0.341108177868654,0.69266601214029,0.394281474005824,0.094605744713799,0.0426186602028452,0.205719180458791,1.55691331882993,1.09017880090508,0.501249293962709,5.3118022284471,0.467595077863922,1.29594755137261,0.0479170750603504,0.675268695319025,0.0649314427087298,0.0173208762674938,0.121613408560738,0.0112987568449031,0.113634261680794,0.0140931618103139
"5",0.65911334556039,0.680271354973221,0.107671504730555,0.201107632153499,0.70748954395068,0.0812785145766554,0.796191550188149,0.362505121244563,5.38156991387609,0.274107269138494,0.835628197333786,0.0427710722544728,0.225468192865543,0.187209857596768,0.911887172169156,1.33300579874979,0.130096321717720,0.0922874953070282,0.461646793139808,0.120425865590876,0.0884844271352497,7.06600401368648,6.97957307086624,0.323290655557239,1.25859747841012,0.081547081986141,3.13944179932021,0.159776300097576,0.37561919066062,0.0426010749912294,2.98675175052281,2.57991126329852,3.40058231067664,0.0941755847148822,0.0285280485127238,0.262325527452803,0.321219704032496,0.355185635583644,1.71881630903429,0.84022997360232,0.185672308271488,0.260011049684403,0.176721015582944,0.351895095933301,1.7358795261293,0.0382881237467938,0.6785440218774,0.204513883008604,0.286928346042651,0.0618773368254687,0.0434105460782188,0.473170404255029,0.227044771620052,0.303860486586569,0.590113300976243,0.316525590729908,0.212310600381237,0.0509088713243234,0.0730681287410242,0.635116117306516,0.249989872279864,0.0201220081846068,0.0608113659241036,0.0584284326386993,0.0159648122668436,0.0969698671657258,0.514546781418223,0.0471311704695925,0.120575097893165,0.190194503642542,0.0592717509744351,0.0717629802789244,0.0144970230634443,0.0554449462417049,0.278248302451396,0.736515118028756,0.241844789166118,0.114488536318809,0.119730003845236,0.244652914924265,0.0486129116973681,0.243882763178699,9.3781957881913,0.0682521435995345,2.21358357728708,1.81544665278085,0.658954437438599,0.243380490301156,4.22986005386073,0.175501934803685,1.47518316025534,1.21577280863863,1.11259251491330,0.508465619458496,0.111016692829624,0.266083622995358,2.21359513753585,0.379034211359619,0.263263936988443,0.0127684216017711,0.203714595087458,0.42077221774684,0.472322121172956,1.52702815805677,0.274230880450565,0.48395937786855,0.0116732420467768,0.337170709231061,0.334458109541111,0.742286400091234,0.347234866118483,0.110526777459385,0.0542046656331983,0.200506245544349,1.72651373148020,1.27642131638729,0.442397783051883,5.53997945917016,0.505391209349398,1.43683462605495,0.0664241747330833,0.665092603383635,0.0761305799720854,0.0297084260139737,0.0659207059677369,0.00738605674865674,0.0893103145002714,0.007510247885117
"6",0.600141418877955,0.588621927503300,0.0901008603566928,0.165962075555365,0.623800989231456,0.0690375101738015,0.80890993950287,0.327842464496702,5.13693632025485,0.240137057988222,0.702359625131187,0.0349189339638702,0.256750036939088,0.144586081633780,1.18201846640358,1.11778861999586,0.103672408322780,0.0666035377996122,0.362290644857295,0.106109037147037,0.0758412918231671,6.31963049560151,6.20808544207631,0.268643423660719,0.772795500837545,0.0676425162894067,4.33502127354946,0.157296888692476,0.400732593551802,0.047193470184585,2.77131670514893,2.97455674449911,4.75096291219154,0.0736577920389799,0.027921078202855,0.305581566189228,0.367746584610961,0.458375772017582,1.19646981019773,0.680587002780319,0.138540869735371,0.213141037435736,0.138133257906771,0.367172280540636,1.79521475370952,0.0499658334288893,0.563392548416744,0.165064144347030,0.248825131190153,0.053276229982984,0.0383890751210521,0.424748792326842,0.196513243667187,0.287113005780756,0.606330743192517,0.334322108152275,0.225106403737076,0.0503344669613093,0.0862855850330711,0.532741712341818,0.267625850028198,0.0196356615284372,0.0656563090082969,0.0513277238585989,0.0122964519337703,0.0728725045306152,0.413587819540119,0.0385929576637195,0.134809783444653,0.135974381371285,0.0565656303644311,0.0608015954246767,0.00962099803134521,0.0499764081435804,0.260468964862190,0.672103884918198,0.254465745309077,0.126940969660602,0.124922374122902,0.265851801153427,0.0427333416071195,0.283343452049639,10.0413029403085,0.0748974346800142,2.22582020106557,1.91873017992273,0.508105794417418,0.258326180283843,4.90197663236227,0.175383328975878,1.52388070372965,1.34548771899864,1.22375936848266,0.401568047097977,0.106017900475496,0.27640761418058,2.69381651134430,0.452999065995732,0.401641865758502,0.01338917245185,0.205334752399423,0.496815064262023,0.528563678327272,1.60842580311284,0.310960264548628,0.534716578624564,0.011462735297255,0.396320127818814,0.378430775696176,0.767027326029812,0.448132807071435,0.156323248657222,0.0552798574462661,0.183617813328813,1.42250878116517,0.96961270369513,0.411463681197821,5.04276092526508,0.399284572837217,1.25706251669307,0.0449381951630018,0.594437867326668,0.0593912758668166,0.0191432987255735,0.096906430001296,0.0085898867205962,0.115105258556778,0.0104404617915377
"7",0.63346092373752,0.629181807839313,0.102558716480777,0.174140648788295,0.682616567124597,0.0712155565126893,0.82108878988221,0.355193327445084,5.2245941141816,0.257387270604671,0.756707965076381,0.0372417026259531,0.224593340527242,0.163033259515271,0.962811033691631,1.28587368830519,0.126154568969540,0.0879258179297573,0.440668746559046,0.120886722800201,0.0868532638906562,7.3970921131246,6.97860047150802,0.343090211374548,0.985587283479625,0.0729687918393539,4.03113121903823,0.148581328810025,0.359896809577916,0.0444748999649777,2.82637108656949,2.74903363674914,3.99973114501901,0.081836552653762,0.0274791264521972,0.270352708551466,0.326628663015408,0.371540307684761,1.77431626429139,0.76031487624783,0.164753799535970,0.244748785717528,0.159891617348051,0.363190424371011,1.65962476377726,0.0427865843301987,0.59528457937129,0.164282341296867,0.266787507441125,0.0540861762557794,0.0379488227103156,0.419433145334651,0.214134408155862,0.310989744700183,0.496850853385496,0.321954310651059,0.217103020843776,0.0498174878728502,0.0689971194560879,0.578687406039258,0.207130750701514,0.0126596090148655,0.0511433968960355,0.0511421186844854,0.0123734241762318,0.0982385632643844,0.486050974901704,0.0429317622525710,0.1277867778447,0.157160281088407,0.0593132542041,0.075021734137366,0.0111932985440478,0.0497673685252286,0.255425754069636,0.708617475556273,0.277998297301122,0.121699934443221,0.135825853928904,0.237928585257763,0.0566767746963304,0.244808323466045,9.86420166125657,0.070910467597973,2.12526391116144,1.69854684367152,0.555854174925847,0.228862634378801,4.17472267905391,0.158607283837390,1.44414547524783,1.15453724971163,1.07485488716551,0.444925056472227,0.109241610110347,0.253634306945053,2.24841999765737,0.380297738660109,0.378386610569864,0.0114398588246289,0.194663277064914,0.404695366162233,0.450931843466096,1.48234502924484,0.267340905768018,0.489530468563897,0.0102904102696467,0.328961802740056,0.314581788253076,0.68520884742245,0.376595634365326,0.163787404329818,0.0480241570680884,0.211566144780291,1.63591420862045,1.18572843705384,0.452680436866605,5.421249181213,0.476166497710646,1.37687743964754,0.0495393759492697,0.624903701055489,0.0677688927050455,0.0222958440680398,0.0739721206318743,0.00648968186263086,0.0863737327365,0.00920238314336049
"8",0.623033101809847,0.634444074363985,0.101049895752563,0.198943849892280,0.62247312516256,0.0743121797011368,0.736386976489037,0.327318387383055,5.22910499855353,0.251639531284335,0.770838274299124,0.0402151978726677,0.249032908670611,0.159530792503528,1.03595418388800,1.22732218833018,0.122220950832233,0.0811933904261842,0.389475969471346,0.125392835357456,0.079836326239888,6.50173148435466,6.80277188655302,0.315281895097416,1.07931727931754,0.0836242054050656,3.27051725475605,0.15840018156079,0.387921404835006,0.0430356704075981,2.93841619693937,2.66202336303594,4.17613551637214,0.0910456746762998,0.0277759510301011,0.295097442030654,0.337951845299717,0.398298440317631,1.61391890848217,0.755232921874072,0.169178839043724,0.253681124305866,0.171366125310054,0.347945612007209,1.83980111118655,0.0455708257948030,0.652524643795284,0.197454508901109,0.260633366658734,0.0572652279023047,0.0395593023919015,0.475083310552562,0.209347660174925,0.270416303595998,0.783128778706001,0.284642899019553,0.198799027844879,0.0470292102384441,0.063527191517113,0.600566576199893,0.216487935966115,0.0173989155474767,0.0377935885462879,0.0585219591883066,0.0138000862175858,0.0933650054281972,0.413763994600276,0.0436937438818584,0.121262691774661,0.178671173569050,0.0577972681530405,0.075562899725095,0.0130090680204464,0.0523952634894378,0.290476436794118,0.768935695342342,0.269579837934615,0.126691471238285,0.134638417739859,0.269638498559390,0.0398605624520037,0.27958853115752,8.90183405425755,0.0761817112366352,2.37362734562737,2.07573022363968,0.670028829028308,0.274322404248035,4.84307519558809,0.191007793358176,1.55198551452420,1.37300820218962,1.25161834463482,0.504573052063378,0.113301951314291,0.285375111392352,2.52126484165752,0.430966629374065,0.259895230143631,0.0138393481803059,0.215626612138987,0.474218763295062,0.529329781392235,1.68148105074643,0.300984877884219,0.520585224633212,0.0121482378718432,0.38365285702564,0.346364098331368,0.757364567666606,0.383443798690121,0.100909952410590,0.0472804345280088,0.177083968070212,1.51088105642786,1.12393971962528,0.421021504521275,4.98032299473343,0.441953328795555,1.30140219392485,0.0622297462727284,0.65665728481062,0.067107551462174,0.018394055294882,0.0969463236903956,0.00863632500232304,0.100777240007016,0.00894931718738008
"9",0.631462396180659,0.639691658171168,0.0978770942434595,0.200228846137432,0.639645941102872,0.074148000885005,0.760059501284157,0.350702535876798,5.16375390432632,0.256280513812180,0.767354238107656,0.0404959893984782,0.247626139995741,0.163600900111483,0.958916266280598,1.35203536369798,0.133489096987411,0.0948350691372565,0.436102171210069,0.130689732768192,0.085277963434497,6.88605146269155,7.04171553829172,0.33308704758237,1.10425154724097,0.0776991737559558,3.20494795200363,0.147770995304393,0.360891106214168,0.0447039325343731,3.01509760121924,2.72412568604251,4.08589108357379,0.0845955460839368,0.0266639015061495,0.274050415772967,0.315885896302756,0.383404618769156,1.85236337645450,0.778384343956938,0.172723598816749,0.254742219827869,0.173134103944511,0.354241985449738,1.86108304410873,0.0442487347041611,0.660719726431582,0.189108861670066,0.272366737717529,0.0601495863309286,0.0418860917904573,0.455253828878167,0.219200177477225,0.295172004841139,0.699035903250062,0.293800606610712,0.203879496313835,0.0497171789828266,0.0627397143413111,0.567324232762701,0.221314772098387,0.018809898870419,0.0371941168227701,0.0576688378291727,0.0147634261433741,0.104678466124128,0.491875021677431,0.0445746727404464,0.127606467451834,0.178099432835075,0.0607741459809494,0.0805651976340914,0.0124770795154309,0.05326376117721,0.294205155240779,0.800290673141805,0.275071025610484,0.121899232112712,0.127796961559643,0.244893738951245,0.0466811103743185,0.262615457777811,8.9409535543864,0.0730955598273222,2.29268422767210,1.92195670533460,0.625757513089035,0.249286257636729,4.48147799213169,0.178015814230492,1.46026439566145,1.23774041659152,1.14119898159232,0.452894752275185,0.107449375736524,0.270673612732626,2.40289775979434,0.379408719363304,0.276174077928836,0.0122134380983495,0.208099655960926,0.432134498774186,0.481442804026708,1.59256336923363,0.284188223091765,0.469032004775436,0.0113141207648486,0.363573161574325,0.341720061473955,0.72534821963431,0.362654039834476,0.114443138698791,0.0511132758119764,0.197614474802037,1.56264213609632,1.16132177602154,0.448402756284248,5.25061530972128,0.484780757043867,1.36430601452578,0.058595699222078,0.65603397353792,0.0687602538712888,0.0259740480183396,0.0871923893815294,0.00815918777877308,0.0986377807325202,0.0116926808540180
"10",0.65573501471236,0.64877749903862,0.110720240650674,0.194010683638524,0.703762903597498,0.077595260865282,0.826122068388456,0.379686311866114,5.27415118559583,0.277217607239128,0.776531086439968,0.040776220213252,0.224499215735418,0.170977602624682,0.850572858376032,1.34191990118025,0.132931667067727,0.0854760164842639,0.389487401677484,0.127269884543868,0.0866598059241892,7.07126312515021,6.73608469440062,0.335903352931068,1.10586254836809,0.0731705684840481,3.06288830015605,0.153830640145069,0.403771378286885,0.0470381352091364,3.28106133011712,2.7585150248054,3.90914404629907,0.0883802726766891,0.0277495610980755,0.264455453370863,0.306103162502787,0.351415937245327,1.85650299179046,0.821695133054927,0.185475556882948,0.273206148232386,0.182630147602533,0.358942551087531,1.9152240537858,0.0425140596507943,0.69680803868556,0.201656296295173,0.287845571608990,0.0629672561549027,0.043435790700856,0.483155495559164,0.230645027364365,0.314173264076350,0.636944743039168,0.310563986806433,0.213674768744584,0.0445549831147085,0.0658925145369918,0.566580474903715,0.243985414334073,0.0199030614777686,0.054211708360234,0.0554879074346801,0.0163302423778700,0.0988993519079064,0.328073328814886,0.0479064839945962,0.130377025966540,0.197021867483956,0.0620328422291411,0.0762358686511966,0.0143261441125314,0.053593102117495,0.285286199917511,0.738993444653829,0.181094948709533,0.0993192325773797,0.0911072132950206,0.255122895903275,0.0365196676921812,0.248007109359466,8.85894528545028,0.0694609292942036,2.34767349385866,1.89409156898416,0.62919106086289,0.259563492855322,4.33096654152583,0.179405597822496,1.39330667229737,1.29031311683355,1.04979061693696,0.44207211322446,0.104924818951032,0.255556968343628,2.19800536536210,0.401024618126463,0.280398602963706,0.0127143178129721,0.201082304412613,0.433906584226017,0.473960900048145,1.50264191029686,0.29509789277609,0.498335552000571,0.0110770849810622,0.345921315838811,0.343983364275676,0.725476680071895,0.394199599761883,0.166682960695560,0.0543600694592573,0.223586945865943,1.72926014501698,1.28083052624795,0.453016782458263,5.41468124097918,0.490962723123848,1.45930962164914,0.0565362633369869,0.676388935056324,0.0746713890355202,0.0251936150064634,0.0830469807115523,0.00808388553493435,0.0872917067568901,0.0125659567139488
